AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,INCOME,ANNUAL_KM,ID,OUTCOME
16-25,male,0-9,university,0.0,before 2015,1.0,1.0,sports car,0.0,0.0,0.0,average,22540.0,88005.0,1.0
40-64,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,2.0,1.0,0.0,above average,16101.0,534218.0,0.0
26-39,female,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,274700.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,20930.0,529067.0,0.0
26-39,female,10-19,none,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,average,16101.0,394432.0,1.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,3.0,above average,19320.0,611173.0,0.0
40-64,female,20-29,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,2.0,below average,17710.0,43148.0,0.0
40-64,female,20-29,none,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,2.0,average,,345779.0,0.0
26-39,female,10-19,high school,0.0,before 2015,0.0,0.0,sedan,2.0,0.0,0.0,minmal,20930.0,287039.0,0.0
40-64,female,20-29,university,1.0,after 2015,1.0,1.0,sedan,2.0,1.0,1.0,above average,20930.0,806364.0,0.0
40-64,male,20-29,high school,0.0,before 2015,1.0,1.0,sedan,9.0,1.0,1.0,average,12880.0,302852.0,0.0
16-25,female,0-9,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,17710.0,460696.0,0.0
65+,female,10-19,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,310939.0,0.0
26-39,male,10-19,university,0.0,before 2015,1.0,0.0,sedan,3.0,2.0,1.0,average,9660.0,348388.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,2.0,1.0,average,,120854.0,0.0
40-64,male,20-29,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,2.0,below average,17710.0,410310.0,0.0
40-64,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,1.0,2.0,5.0,above average,12880.0,472338.0,0.0
26-39,female,10-19,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,22540.0,256261.0,1.0
40-64,male,10-19,high school,0.0,before 2015,0.0,1.0,sports car,1.0,1.0,1.0,above average,17710.0,673825.0,1.0
26-39,female,0-9,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,25760.0,444425.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,above average,27370.0,334093.0,1.0
40-64,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,20930.0,410504.0,0.0
40-64,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,439105.0,1.0
65+,female,30+,high school,1.0,before 2015,1.0,1.0,sedan,2.0,1.0,3.0,above average,11270.0,81569.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,1.0,minmal,17710.0,672216.0,1.0
65+,female,30+,high school,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,1.0,above average,14490.0,928771.0,0.0
65+,male,10-19,university,0.0,after 2015,1.0,1.0,sedan,2.0,0.0,4.0,above average,11270.0,254028.0,1.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sedan,2.0,1.0,2.0,above average,20930.0,5473.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,0.0,1.0,1.0,below average,,810285.0,0.0
26-39,female,10-19,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,1.0,average,17710.0,66960.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,5.0,2.0,2.0,above average,22540.0,329085.0,0.0
16-25,male,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,946706.0,1.0
40-64,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,above average,14490.0,917659.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sedan,4.0,0.0,0.0,above average,,458558.0,0.0
16-25,male,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,14490.0,32551.0,1.0
26-39,male,10-19,high school,1.0,after 2015,1.0,1.0,sedan,2.0,1.0,0.0,average,25760.0,134194.0,0.0
40-64,female,10-19,none,0.0,after 2015,1.0,1.0,sports car,2.0,0.0,1.0,below average,14490.0,8388.0,0.0
16-25,male,0-9,none,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,19320.0,838006.0,1.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,25760.0,384021.0,1.0
26-39,female,10-19,high school,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,1.0,average,27370.0,207547.0,0.0
65+,male,30+,high school,1.0,before 2015,0.0,1.0,sedan,3.0,1.0,4.0,above average,22540.0,85773.0,1.0
26-39,male,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,,746345.0,1.0
26-39,male,10-19,university,0.0,before 2015,1.0,1.0,sedan,0.0,1.0,2.0,average,17710.0,789542.0,1.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,4.0,0.0,1.0,average,17710.0,154109.0,0.0
16-25,male,0-9,none,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,below average,16101.0,482232.0,1.0
40-64,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,3.0,above average,11270.0,37552.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,7.0,0.0,2.0,above average,11270.0,256743.0,0.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,3.0,above average,20930.0,731314.0,0.0
65+,female,30+,high school,1.0,after 2015,1.0,1.0,sedan,2.0,1.0,1.0,above average,20930.0,317920.0,0.0
26-39,female,10-19,none,1.0,after 2015,1.0,0.0,sedan,2.0,0.0,1.0,below average,17710.0,501906.0,0.0
40-64,female,20-29,university,1.0,after 2015,1.0,0.0,sedan,1.0,1.0,0.0,above average,27370.0,837820.0,0.0
40-64,female,20-29,university,0.0,before 2015,0.0,1.0,sedan,1.0,0.0,3.0,average,22540.0,459931.0,0.0
26-39,female,10-19,high school,0.0,before 2015,0.0,0.0,sports car,1.0,0.0,0.0,minmal,25760.0,63648.0,1.0
40-64,female,20-29,high school,0.0,before 2015,0.0,1.0,sedan,3.0,0.0,2.0,below average,14490.0,487378.0,0.0
40-64,female,10-19,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,20930.0,87522.0,0.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,719772.0,0.0
40-64,female,0-9,high school,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,below average,22540.0,315745.0,0.0
40-64,female,20-29,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,average,28980.0,85714.0,0.0
40-64,female,20-29,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,189455.0,0.0
26-39,female,10-19,none,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,1.0,minmal,22540.0,379039.0,0.0
16-25,male,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,20930.0,529498.0,1.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,0.0,average,16101.0,99292.0,0.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sedan,8.0,1.0,2.0,above average,17710.0,205417.0,0.0
26-39,male,10-19,high school,1.0,before 2015,0.0,0.0,sedan,1.0,0.0,0.0,below average,22540.0,881876.0,0.0
65+,female,0-9,high school,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,22540.0,643618.0,0.0
16-25,female,0-9,high school,0.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,227900.0,0.0
26-39,female,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,958732.0,1.0
65+,male,30+,high school,1.0,before 2015,1.0,0.0,sedan,4.0,0.0,4.0,above average,22540.0,522707.0,0.0
40-64,female,20-29,high school,1.0,before 2015,1.0,0.0,sedan,1.0,2.0,1.0,above average,19320.0,647491.0,0.0
16-25,male,0-9,high school,1.0,before 2015,1.0,0.0,sports car,0.0,0.0,0.0,average,24150.0,636886.0,1.0
16-25,male,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,19320.0,956165.0,1.0
40-64,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,1.0,average,16101.0,582975.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,11270.0,801201.0,1.0
26-39,female,0-9,none,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,below average,,930000.0,0.0
26-39,male,0-9,none,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,14490.0,602525.0,1.0
40-64,male,20-29,high school,1.0,before 2015,1.0,1.0,sedan,6.0,3.0,1.0,below average,16101.0,795747.0,0.0
26-39,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,2.0,average,12880.0,304304.0,0.0
65+,male,30+,university,0.0,before 2015,1.0,1.0,sedan,8.0,1.0,9.0,above average,17710.0,761953.0,0.0
26-39,female,10-19,university,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,average,19320.0,94241.0,0.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,16101.0,774917.0,1.0
40-64,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,9.0,0.0,2.0,above average,16101.0,692522.0,0.0
40-64,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,4.0,above average,22540.0,229265.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,minmal,24150.0,516195.0,0.0
26-39,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,0.0,1.0,0.0,average,17710.0,632980.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,0.0,sedan,3.0,0.0,2.0,average,,356154.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,1.0,sedan,4.0,0.0,0.0,above average,14490.0,570724.0,0.0
26-39,female,10-19,none,0.0,after 2015,0.0,0.0,sedan,2.0,1.0,0.0,below average,25760.0,486983.0,0.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,2.0,0.0,0.0,below average,17710.0,40228.0,1.0
16-25,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,,548605.0,1.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,6.0,1.0,2.0,above average,19320.0,788956.0,0.0
65+,female,30+,high school,0.0,before 2015,0.0,1.0,sedan,2.0,0.0,2.0,above average,20930.0,841372.0,0.0
16-25,male,0-9,university,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,above average,24150.0,958076.0,0.0
26-39,male,10-19,university,1.0,after 2015,0.0,1.0,sedan,3.0,1.0,2.0,above average,,43625.0,0.0
65+,female,30+,high school,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,2.0,average,16101.0,642092.0,0.0
26-39,female,0-9,university,0.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,20930.0,829408.0,0.0
26-39,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,below average,14490.0,429601.0,0.0
40-64,male,20-29,none,1.0,before 2015,1.0,1.0,sedan,4.0,1.0,3.0,average,17710.0,353731.0,0.0
40-64,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,1.0,above average,,78985.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,8051.0,626051.0,0.0
40-64,female,20-29,university,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,0.0,above average,14490.0,843068.0,0.0
40-64,female,20-29,high school,0.0,before 2015,1.0,0.0,sedan,5.0,2.0,6.0,minmal,20930.0,733509.0,0.0
40-64,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,24150.0,579072.0,1.0
26-39,male,10-19,high school,1.0,after 2015,1.0,0.0,sedan,0.0,0.0,1.0,below average,22540.0,247930.0,0.0
40-64,female,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,16101.0,583619.0,0.0
26-39,male,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,261194.0,0.0
16-25,female,0-9,high school,0.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,24150.0,291441.0,1.0
26-39,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,4830.0,959649.0,1.0
65+,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,4.0,average,16101.0,957656.0,0.0
40-64,female,20-29,none,1.0,before 2015,1.0,1.0,sedan,4.0,0.0,0.0,average,11270.0,39893.0,0.0
26-39,male,10-19,none,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,2.0,below average,,569220.0,0.0
40-64,female,10-19,university,0.0,after 2015,0.0,1.0,sedan,2.0,0.0,1.0,above average,11270.0,551688.0,1.0
65+,male,30+,high school,1.0,after 2015,0.0,0.0,sedan,1.0,2.0,3.0,above average,22540.0,873361.0,0.0
40-64,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,12880.0,336163.0,0.0
16-25,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,6440.0,875904.0,0.0
40-64,male,20-29,university,1.0,before 2015,0.0,1.0,sedan,1.0,3.0,2.0,above average,19320.0,234352.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,20930.0,44855.0,1.0
26-39,male,10-19,high school,1.0,before 2015,0.0,0.0,sedan,1.0,0.0,0.0,average,,859676.0,0.0
26-39,male,10-19,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,4.0,minmal,24150.0,247107.0,1.0
40-64,male,20-29,high school,0.0,after 2015,0.0,1.0,sedan,6.0,0.0,0.0,average,17710.0,849205.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,,70922.0,1.0
65+,female,30+,university,1.0,before 2015,1.0,1.0,sedan,10.0,0.0,3.0,above average,4830.0,963823.0,0.0
40-64,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,693046.0,1.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,0.0,1.0,1.0,above average,8051.0,345209.0,0.0
26-39,female,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,1.0,0.0,below average,30591.0,766071.0,0.0
40-64,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,20930.0,876978.0,1.0
16-25,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,19320.0,303044.0,1.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,741452.0,0.0
16-25,male,0-9,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,20930.0,796372.0,1.0
26-39,female,10-19,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,22540.0,749220.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,1.0,0.0,average,17710.0,386712.0,0.0
26-39,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,,779758.0,0.0
26-39,male,10-19,none,0.0,before 2015,1.0,1.0,sedan,4.0,0.0,3.0,minmal,8051.0,146361.0,1.0
26-39,male,10-19,university,0.0,before 2015,1.0,0.0,sedan,2.0,0.0,1.0,below average,14490.0,411365.0,0.0
40-64,male,20-29,high school,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,5.0,below average,24150.0,651342.0,0.0
65+,male,30+,high school,1.0,after 2015,1.0,1.0,sedan,7.0,0.0,4.0,above average,17710.0,697130.0,0.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,6.0,1.0,6.0,above average,9660.0,645370.0,0.0
40-64,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,19320.0,908167.0,1.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,1.0,above average,16101.0,424515.0,0.0
40-64,male,20-29,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,2.0,average,24150.0,479772.0,0.0
40-64,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,12880.0,854273.0,0.0
40-64,male,20-29,none,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,2.0,above average,20930.0,332598.0,0.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,7.0,0.0,9.0,above average,9660.0,167119.0,0.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,2.0,1.0,1.0,above average,16101.0,819534.0,0.0
65+,male,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,22540.0,955794.0,1.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,4.0,3.0,4.0,above average,14490.0,62038.0,0.0
16-25,female,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,19320.0,469767.0,1.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sports car,0.0,1.0,3.0,minmal,19320.0,50824.0,0.0
40-64,female,20-29,university,0.0,before 2015,1.0,1.0,sedan,1.0,1.0,0.0,average,11270.0,683927.0,0.0
65+,male,30+,high school,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,6.0,above average,,180207.0,0.0
26-39,male,10-19,high school,1.0,before 2015,0.0,1.0,sedan,3.0,0.0,1.0,minmal,19320.0,664333.0,0.0
26-39,female,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,28980.0,430557.0,0.0
26-39,male,10-19,none,1.0,before 2015,1.0,1.0,sports car,1.0,0.0,1.0,below average,17710.0,150339.0,0.0
65+,female,30+,university,1.0,before 2015,1.0,0.0,sedan,3.0,1.0,4.0,above average,20930.0,778230.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,above average,20930.0,106619.0,0.0
26-39,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,1.0,below average,16101.0,255504.0,1.0
26-39,male,10-19,university,1.0,after 2015,0.0,0.0,sedan,0.0,1.0,0.0,above average,22540.0,733619.0,0.0
26-39,female,10-19,university,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,average,24150.0,711203.0,1.0
40-64,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,11270.0,979002.0,0.0
16-25,female,0-9,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,,349753.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,0.0,average,19320.0,255616.0,1.0
26-39,male,10-19,high school,1.0,after 2015,1.0,1.0,sedan,0.0,1.0,4.0,above average,12880.0,854652.0,0.0
40-64,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,1.0,below average,17710.0,766854.0,0.0
26-39,male,0-9,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,27370.0,827045.0,1.0
65+,male,10-19,university,0.0,before 2015,1.0,1.0,sedan,0.0,1.0,2.0,above average,20930.0,749612.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sports car,0.0,0.0,0.0,minmal,22540.0,239854.0,0.0
40-64,female,20-29,university,1.0,before 2015,1.0,1.0,sports car,1.0,0.0,2.0,above average,22540.0,80167.0,0.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,0.0,1.0,3.0,below average,17710.0,221234.0,1.0
16-25,female,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,22540.0,596082.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,0.0,sedan,3.0,0.0,0.0,average,19320.0,100720.0,1.0
40-64,female,20-29,university,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,above average,17710.0,866552.0,0.0
40-64,female,0-9,university,1.0,before 2015,0.0,1.0,sports car,0.0,0.0,0.0,above average,,702004.0,1.0
16-25,female,0-9,none,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,12880.0,503181.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,28980.0,436399.0,0.0
26-39,female,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,20930.0,910245.0,1.0
65+,male,30+,university,1.0,before 2015,0.0,1.0,sedan,5.0,0.0,7.0,above average,16101.0,399483.0,0.0
40-64,female,20-29,high school,1.0,before 2015,0.0,1.0,sedan,3.0,0.0,2.0,average,16101.0,766429.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,0.0,average,27370.0,560473.0,1.0
16-25,female,0-9,high school,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,22540.0,295456.0,0.0
65+,male,30+,high school,1.0,after 2015,1.0,0.0,sedan,6.0,0.0,2.0,average,22540.0,963365.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,25760.0,561813.0,1.0
65+,male,30+,high school,1.0,after 2015,1.0,1.0,sedan,8.0,0.0,3.0,above average,17710.0,447646.0,0.0
16-25,male,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,249074.0,1.0
65+,male,10-19,university,1.0,before 2015,1.0,1.0,sports car,1.0,0.0,0.0,above average,19320.0,513940.0,1.0
26-39,female,0-9,university,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,average,19320.0,761223.0,0.0
65+,female,30+,university,1.0,after 2015,0.0,1.0,sedan,1.0,0.0,1.0,above average,25760.0,261699.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,24150.0,535293.0,1.0
26-39,male,10-19,high school,1.0,before 2015,0.0,1.0,sports car,2.0,0.0,2.0,below average,20930.0,200116.0,0.0
26-39,male,10-19,none,1.0,before 2015,0.0,0.0,sedan,1.0,0.0,3.0,below average,19320.0,28541.0,1.0
16-25,male,0-9,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,24150.0,509716.0,0.0
40-64,female,20-29,high school,0.0,before 2015,1.0,1.0,sedan,2.0,1.0,1.0,above average,12880.0,622657.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,5.0,2.0,5.0,above average,19320.0,548627.0,0.0
40-64,male,10-19,high school,1.0,before 2015,1.0,0.0,sedan,3.0,0.0,0.0,average,,824203.0,0.0
26-39,female,10-19,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,2.0,above average,22540.0,562564.0,0.0
40-64,male,10-19,high school,1.0,after 2015,1.0,1.0,sedan,4.0,1.0,2.0,average,14490.0,220010.0,0.0
16-25,male,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,22540.0,501359.0,1.0
40-64,male,20-29,university,0.0,after 2015,1.0,0.0,sedan,5.0,1.0,0.0,average,19320.0,218598.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,,806500.0,1.0
40-64,female,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,25760.0,210978.0,1.0
26-39,female,10-19,university,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,2.0,average,19320.0,160719.0,0.0
40-64,female,0-9,university,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,16101.0,73781.0,1.0
40-64,female,0-9,none,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,below average,19320.0,123572.0,1.0
26-39,male,10-19,university,0.0,before 2015,0.0,0.0,sedan,1.0,0.0,3.0,average,24150.0,174681.0,0.0
65+,male,30+,high school,1.0,after 2015,1.0,1.0,sedan,7.0,1.0,6.0,above average,14490.0,626675.0,0.0
26-39,male,0-9,none,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,below average,14490.0,252367.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,20930.0,219553.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,527488.0,0.0
16-25,male,0-9,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,,243634.0,1.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,20930.0,468259.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,17710.0,508925.0,1.0
16-25,male,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,22540.0,477198.0,1.0
26-39,female,10-19,university,1.0,after 2015,0.0,1.0,sedan,0.0,1.0,0.0,above average,24150.0,971241.0,0.0
65+,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,9.0,2.0,0.0,average,8051.0,38261.0,0.0
26-39,female,0-9,none,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,below average,16101.0,196960.0,1.0
26-39,female,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,17710.0,576583.0,0.0
40-64,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,3.0,1.0,0.0,above average,17710.0,472205.0,0.0
65+,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,8.0,0.0,2.0,above average,12880.0,968469.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,6.0,above average,11270.0,288419.0,0.0
40-64,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,2.0,above average,14490.0,253649.0,0.0
40-64,female,10-19,none,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,22540.0,7893.0,0.0
40-64,male,10-19,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,,904196.0,0.0
65+,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,22540.0,546446.0,0.0
16-25,male,0-9,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,24150.0,998986.0,1.0
